asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS39845,,,40,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS42277,,,40,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS46844,SHARKTECH,Sharktech,40,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS6147,6147,INTEGRATEL PERÚ S.A.A.,39,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS214438,nexgen-ca1,lir-uk-nexgen-1-MNT,39,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS14232,14232,Cooperativa Telefónica Pinamar Ltda.,39,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27951,,,39,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS54643,IDIGITAL,Idigital Internet Inc.,39,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11320,LIGHTEDGE-AS-02,LightEdge Solutions,39,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS213570,,,39,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS40950,DEDIBYTE-LLC,"DediByte, LLC",39,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS150895,,,38,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15924,BORUSANTELEKOM-AS,Borusan Telekom Backbone Group,38,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS212617,ALDEN-AS,ALDEN-MNT,38,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39199,,,37,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS43440,digitalesuisse,James McCreary,37,3,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS64107,,,37,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS209896,,,37,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS214481,,,37,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52399,,,37,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52341,,,36,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS23966,,,36,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS3491,,,36,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS395032,,,36,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS15557,,,35,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS9123,TimeWeb-AS,"JSC ""TIMEWEB""",35,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS21769,,,35,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS24651,LVBALTICOM-AS,BALTICOM ADMIN,35,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS17451,,,34,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS35805,SILKNET-AS,MNT-UTG,34,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS28202,ASN28202,MASTER S/A,34,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS49588,,,34,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6876,,,34,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS152448,,,34,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9269,HKBN-AS-AP,HKBN Hostmaster,33,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS263703,,,33,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS44395,,,33,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS12768,ER-TELECOM-AS,"JSC ""ER-Telecom Holding""",33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS14754,,,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS211621,,,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS28048,28048,Internet Para Todos - Gobierno de La Rioja,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS28458,28458,IENTC S DE RL DE CV,33,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28885,OMANTEL-NAP-AS,AS8529-MNT,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS50648,UAINET-AS,PE UAinet,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6167,CELLCO-PART,Verizon Business,33,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS4907,IENS-AS-AP,IENS TECHNOLOGY PTE. LTD,33,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS33915,,,32,7,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12714,MEGAFON-AS,MEGAFON-RIPE-MNT,32,6,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS27901,27901,Pacifico Cable SPA.,32,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS28787,AS-AZTELEKOM,Aydamir Aydamirov,32,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS17511,,,32,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS394684,AS-GOLD,GOLD DATA USA INC,32,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS15377,,,32,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS211507,Aluy,LAIN,32,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265858,,,32,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS266682,266682,DANIEL MARECHAL,32,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS38019,CMNET-V4TIANJIN-AS-AP,wei xi,32,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS60246,,,32,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS18678,,,31,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS27895,27895,Núcleo S.A.,31,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS207558,EXPRES,mnt-ua-expres-1,31,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11830,11830,Instituto Costarricense de Electricidad y Telecom.,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS153995,TOWNLINK-AS-AP,IRT-TOWNLINK-HK,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS18103,NEUVIZ-AS-ID-AP,IRT-IDNIC-ID,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262191,262191,LIBERTY NETWORKS DE COLOMBIA S.A.S,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS2637,,,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263790,263790,RED POWER INTERNET SRL,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS47887,NEU-AS,MNT-NEU,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5391,,,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS58293,,,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7315,,,31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9506,SINGTEL-FIBRE,"Singapore Telecommunications Ltd, Magix Services",31,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265688,265688,SINERGY SOLUCIONES INTEGRALES,30,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6568,,,30,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS136188,CHINATELECOM-ZHEJIANG-NINGBO-IDC,Chinanet Hostmaster,30,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS38661,HCLC-AS-KR-KR,AS Manager,30,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS39297,ARTEFACT,Sergiy Guminilovych,30,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS50772,UTT-AS,Nickolay G. Dergunov,30,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS58952,,,30,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS141039,PACKETHUBSA-AS-AP,PacketHub S.A.,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202561,,,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS209242,CLOUDFLARESPECTRUM,Cloudflare Abuse Contact,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS211101,maxlink,HTEL-MNT,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263219,263219,WIRNET S.R.L.,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264758,264758,ISP GROUP SRL,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265525,,,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39824,ALMANET-AS,Almanet Hostmaster Team,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS54253,,,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS61470,61470,MUSURIT,30,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS21497,,,29,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS133770,HMCOMMUNICATION-AS-AP,H M COMMUNICATION administrator,29,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS8764,,,29,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS10029,,,29,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135901,MAYCHUNHO-AS-VN,IRT-VNNIC-AP,29,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS137074,,,29,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16814,,,29,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS207626,dgc,lir-de-dgc-1-MNT,29,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS206092,,,28,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS4007,SUBISU-CABLENET-AS-AP,SUBISU APNIC Admin,28,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS327934,ORG-SNDT3-AFRINIC,Azmi Lahmar,28,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS6730,SUNRISE,AS6730-MNT,28,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS12912,TMPL,AS12912-MNT,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS138089,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS15081,OMNI-FIBER,Omni Fiber,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS16058,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS203217,HORIZON-SCOPE-IQ,iq-horizon-scope-1-mnt,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS207017,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263616,ASN263616,Dez Solucoes em Telecomunicacoes LTDA,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS271779,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28037,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS329426,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS3326,Datagroup,ASN3326-MNT,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS33588,BRESNAN-33588,Charter Communications LLC,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS34139,DIVO-AS,DIVO-MNT,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS34718,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35104,KTC-AS,JSC Jusan Mobile,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52409,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5466,,,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS61452,61452,Restel S.A.,28,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS402226,,,27,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS11556,11556,Cable & Wireless Panama,27,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS12764,AKNET-AS,AS12764-MNT,27,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS140389,IDNIC-DBIZ-AS-ID,Muhammad Rizqy,27,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS32098,,,27,2,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9371,,,27,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11014,11014,CPS,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS137541,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS142122,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS198550,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS216472,HS-SYR,Admin,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS24556,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262932,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265823,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS268842,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS274138,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS45014,NCONNECT,nLighten Network Operations,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52232,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52233,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5645,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8468,,,27,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS17813,MTNL-AP,Amarjeetkaur Bedi,26,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS60404,Liteserver,mnt-nl-theinfrastructuregroup-1,26,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS139835,,,26,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS209272,,,26,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS136088,ZITLINE-AS-ID,Yatna Sukma,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS138004,MISL-AS-AP,IRT-MISL-BD,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140072,,,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS19108,SUDDENLINK-COMMUNICATIONS,Optimum,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS204735,,,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262966,ASN262966,KDM INTERNET TELECOMUNICACOES LTDA,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262988,,,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS268945,ASN268945,Boa vista Net Ltda - me,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272951,272951,INTERCOM SERVICIOS C.A,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27717,,,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28509,28509,Cablemas Telecomunicaciones SA de CV,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29226,MASTERTEL-AS,MASTERTEL-MNT,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS328399,,,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS329126,ORG-IPL6-AFRINIC,Pierre Lightfoot,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS37002,ORG-RS4-AFRINIC,Alexandre HOARAU,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39264,METROMAX-AS,Evgeny Zavershinsky,26,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS53006,,,25,5,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS34142,BARTA-AS,Barta Andrii,25,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS133384,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134806,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS147181,FLAREZENLTD-AS-AP,Flarezen Ltd administrator,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS152440,IDNIC-ASHYLANET-AS-ID,IRT-ASHYLA-ID,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23520,LIBERTY-NETWORKS,"Columbus Networks USA, Inc.",25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS25250,ORG-GC5-AFRINIC,Baboucarr M. Saho,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS26077,NEXTLINK-TEXAS,Nextlink Broadband,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS262223,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263210,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263818,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264489,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS267790,267790,NET ISP S.A.S,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272006,272006,DOVA SRL,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS272894,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27653,27653,Alpha Communications Network,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS41435,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43400,SV3-AS,NEO-TELEKOM Ltd,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43786,STCOMUA-AS,mnt-ua-utg-1,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS4382,,,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS45204,GEMNET-MN,IRT-GEMNET-MN,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS52307,52307,CORPICO LTDA,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS5432,PROXIMUS-ISP-AS,Belgacom Internet Expertise Center,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS55501,CONNECTEL-PK,IP Control,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS8870,OVDC-AS,Overseas Technologies LLC,25,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS13118,ASN-YARTELECOM,Alexandr A Verbetsky,24,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS132934,SKYMAX-AS,Company Director,24,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS134840,,,24,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS131423,LVHN-AS-VN,IRT-VNNIC-AP,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS202468,AbrArvan-AS,AbrArvan,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264631,264631,RED PARAGUAYA DE TELECOMUNICACIONES SA,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS264837,264837,"CORPORACION VISUAL NUEVA ESPARTA, C.A",24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27357,RACKSPACE,Rackspace Hosting,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS29314,VECTRANET-AS,VECTRA S.A.,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS31012,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS35795,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS39232,UNINET,Teymur Mekhtiyev,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS42846,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS56361,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7393,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS7565,,,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9908,HKCABLE2-HK-AP,IRT-HKCABLE-HK,24,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS31252,,,23,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS12880,,,23,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS24400,,,23,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS265817,,,23,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS269870,269870,Giza S.A.,23,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS17727,NAPINFO-AS-AP,IRT-NAPNET-ID,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS26042,FIBERSTATE,"FiberState, LLC",23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263230,263230,COOPERATIVAS DE CALAMUCHITA - CONSORCIO DE COOPERACIÓN,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS263720,263720,SURPORAIRE SA,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS44375,AISDP,MNT-AISDP,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS53755,IOFLOOD,Input Output Flood LLC,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS55427,BROADLINK-AS-AP,IRT-BROADLINK-NP,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS60508,PinosPuente-AS,Enrique Lopez Sierra,23,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS134238,,,22,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS135259,SKYSIKAR-AS,IRT-SKYSIKAR-IN,22,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS49434,,,22,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS10297,ENET-2,eNET Inc.,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS13046,ASN-ISKON,Iskon Internet,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS135566,,,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS265080,ASN265080,AD TELECOM,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27866,27866,COMPAÑIA PARAGUAYA DE COMUNICACIONES S.A. (COPACO S.A.),22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9927,PHILCOMNET-PH,Joseph Bautista,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS9931,,,22,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS140293,CHINATELECOM-JIANGSU-CHANGZHOU-5G-NETWORK,Chinanet Hostmaster,21,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS1680,NV-ASN,CELLCOM-MNT,21,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS207043,,,21,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS214209,INTERNET-MAGNATE,FIVE_CYBER_HOST_SECURITY-MNT,21,4,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS272330,,,21,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS27984,27984,Ver Tv S.A.,21,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS1257,SWIPNET,AS1257-MNT,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS136969,,,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS150008,PEL-AS-IN,IP Administrator IP Administrator Pioneer Elabs,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS150900,VPSMMOCLOUD-VN,Dang My Ngoc,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS23956,AMBERIT-BD-AS,IRT-AMBERIT-BD,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS27967,27967,Gobernacion de la Provincia de Buenos Aires,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS28065,,,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS43139,,,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS56529,,,21,1,25,low,repeated_attacks_ge_10,0,0,False,False,,
AS136255,TIMCL-AS-AP,PHAM CONG NGUYEN,20,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2;repeated_attacks_ge_5,0,0,False,False,,
AS207810,VTelecom,Gor Tadevosyan,20,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_2,0,0,False,False,,
AS28378,28378,"TV Rey de Occidente, S.A. de C.V.",20,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS9919,NCIC-TW,IRT-NCIC-TW,20,3,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS11427,TWC-11427-TEXAS,Charter Communications Inc,20,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS2856,BT-UK-AS,BTnet Support,20,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
AS56377,MGSK-AS,Network Operation Center CJSC ER-Telecom Holding Magnitogorsk branch,20,2,25,low,repeated_attacks_ge_10;repeated_attacks_ge_5,0,0,False,False,,
